text,true_label,predicted_label,true_label_id,predicted_label_id
a man in silly safety glasses using a chainsaw to cut down a tree. the lumberjack are working.,entailment,neutral,0,1
an african american man holds his soda. a man outside is holding a drink.,entailment,neutral,0,1
a woman in white marriage dress poses with flowers in her hand after the celebration the take off to go to their honey moon,neutral,contradiction,1,2
two young girls appear to be at attention during the national anthem. two girls have their hands over their hearts.,entailment,contradiction,0,2
people use their hands and arms to create a tunnel for a man in white shorts to scurry through. a man scurries through a man made tunnel.,neutral,entailment,1,0
old man and woman in jackets facing each other young lady and a a man sitting near to each.,neutral,entailment,1,0
a bowl with a spoon handle sticking out of it is in the left front bottom of the image. a bowl with the handle inside of it is in the left front bottom of the image.,contradiction,entailment,2,0
a group of people in matching outfits hiking up a trail with one person lagging behind. the people hiking are fake.,contradiction,neutral,2,1
several people with painted faces. the people are wearing halloween masks.,contradiction,neutral,2,1
an asian person sitting along side of two large cloth sacks. an asian person is sitting alone,entailment,contradiction,0,2
a blond boy in a yellow shirt surrounded by other children who are all doing crafts in a room decorated with painting. a boy is sitting in a room,entailment,contradiction,0,2
a man uses a computer generated machine. a man is working.,neutral,entailment,1,0
a woman is taking a picture of something above her with a digital camera. a woman takes a selfie,contradiction,neutral,2,1
a young woman is leaning over a large yellow mop bucket to wring out the mop. a woman is hold a broom.,contradiction,neutral,2,1
"a young man and a much younger boy are sitting on the floor, opening a present, with a decorated christmas tree in the background. a mom and son are wrapping present",contradiction,neutral,2,1
a man in white guides his daughter through a stream in the forest. the people are climbing the trees.,contradiction,neutral,2,1
a woman in an orange sweatshirt is holding a glass in her hand. the woman just got a drink,entailment,neutral,0,1
two hikers stopping to rest in the shade on a bright sunny day. the two hikers are hiking in a rain storm.,contradiction,neutral,2,1
a man dressed in a simple cloth robe gets on a bicycle. the man with a robe is near a bike.,neutral,entailment,1,0
a group of soccer players winning a game. players socked each other after a disputed call during the game.,contradiction,neutral,2,1
two people one person dressed in yellow and green with black boots and the other person have on white jacket and brown pants standing on the lake side with birds approaching them two people are watching animals.,entailment,neutral,0,1
the dog is drinking the water being squirted from the hose by the little girl. the little girl is outdoors.,neutral,entailment,1,0
a black man in a white tank top approaches a couple in the street who are eating green and blue snow cones. a black man in a white tank top approaches a couple to steal their snow cones and sell them to the snow cone mafia.,contradiction,neutral,2,1
a cyclist checking his gear for his sunset bike ride. the cyclist made sure his bike was in good condition,entailment,neutral,0,1
a man in a small rowboat traveling down a river surrounded by reeds and grasslands on both sides while seagulls fly in the air nearby. a group of birds is flying in the sky.,entailment,contradiction,0,2
"man building something in a murky river, while wearing a hat. a guy in a hat is working to make something where the river is cloudy.",entailment,neutral,0,1
girl leaning over a white staircase. girl falling over staircase,neutral,contradiction,1,2
the girl has a white shirt and a purple item in her hand. a girl dances in her skirt and swings her purple wand.,neutral,contradiction,1,2
several men rush stand and walk around a helicopter. a group of men are perparing to get on a helicopter.,neutral,entailment,1,0
a boy wearing an orange shirt and brown shorts is jumping. a boy is jumping up and down.,entailment,neutral,0,1
two large dogs chase after another dog that has a ball in his mouth and runs from them. they are running away from zombies.,neutral,contradiction,1,2
three men in cold - weather styled clothing walking down a road. the men bundled up in their winter gear and went for a walk.,entailment,neutral,0,1
a repairman is working on a train. the train is broken down and the passengers are waiting.,neutral,contradiction,1,2
a woman praying to her gods. a female prays to her chosen deity.,entailment,neutral,0,1
a guy in a huge wooden tub while people are looking over. there is water in the wooden tub.,neutral,entailment,1,0
a hawk sits in a budding tree looking left. a bird of prey on a branch.,entailment,neutral,0,1
a man practicing his putting on a portable disc golf basket. a man practicing his putting outside.,neutral,entailment,1,0
a family prepares to ride on the water. the family getting on a boat.,neutral,contradiction,1,2
a woman wearing a white hat is carrying a baby whilst shopping in a market for groceries. woman wearing a hat while carrying her baby.,neutral,entailment,1,0
"a woman wearing all white and a white face mask is holding a silver camera in her hand, while wearing orange rubber gloves. the woman is holding a nikon camera.",neutral,contradiction,1,2
"asian man is preparing breaded shimp with diners visible at a counter behind him, at a food court in a shopping mall. there is a man preparing breaded shrimp.",entailment,contradiction,0,2
"three people, two women and one guy, sit around a table while the man raises his glass to the photographer. a man is eating his favorite dish while his sisters watch him.",contradiction,neutral,2,1
a man with long wavy hair plays to violin. a man plays piano has wavy hair,entailment,contradiction,0,2
"three young people ( two boys and a girl ) lay tarp strips down around a pole circled by flowering plants, across the street from what appears to be a fire station. people planting flowers",neutral,entailment,1,0
three women are sitting in front of computers while people stand in front of them with small papers. three girls stand in front of people with small papers,contradiction,entailment,2,0
a man in a blue shirt is about to cross the street while a police car is driving by. a man is crossing a street in town.,entailment,neutral,0,1
a man in plaid strums and guitar while singing into a microphone in stage. a band plays on stage.,neutral,entailment,1,0
